method,repeat,metric,value
Random Convex MDT_t1,61,ami,0.7713121233017621
Random Convex MDT_t1,61,ari,0.5765344361110077
Random Convex MDT_t1,62,chs,5.9929376743394105
Random Convex MDT_t1,62,ami,0.7523665414316617
Random Convex MDT_t1,62,ari,0.5457381846833538
Random Convex MDT_t1,63,chs,6.021198703942124
Random Convex MDT_t1,63,ami,0.7651317921039752
Random Convex MDT_t1,63,ari,0.5590099120949991
Random Convex MDT_t1,64,chs,5.932413363121938
Random Convex MDT_t1,64,ami,0.7415886530855513
Random Convex MDT_t1,64,ari,0.5007084403718319
Random Convex MDT_t1,65,chs,5.721966674086655
Random Convex MDT_t1,65,ami,0.7283515218604819
Random Convex MDT_t1,65,ari,0.5410801515117822
Random Convex MDT_t1,66,chs,6.000966140397281
Random Convex MDT_t1,66,ami,0.757783684199611
Random Convex MDT_t1,66,ari,0.5554035907892774
Random Convex MDT_t1,67,chs,5.985528339368807
Random Convex MDT_t1,67,ami,0.7382480763016463
Random Convex MDT_t1,67,ari,0.5052083333333334
Random Convex MDT_t1,68,chs,5.9819899829710925
Random Convex MDT_t1,68,ami,0.7433067245984336
Random Convex MDT_t1,68,ari,0.5093992550919414
Random Convex MDT_t1,69,chs,5.902392148953334
Random Convex MDT_t1,69,ami,0.716172003198533
Random Convex MDT_t1,69,ari,0.5018556981851612
Random Convex MDT_t1,70,chs,5.865141106199641
Random Convex MDT_t1,70,ami,0.7497419674366005
Random Convex MDT_t1,70,ari,0.5432879698456785
Random Convex MDT_t1,71,chs,5.914389755953493
Random Convex MDT_t1,71,ami,0.7351237554580314
Random Convex MDT_t1,71,ari,0.48511081099032477
Random Convex MDT_t1,72,chs,6.0389674057060745
Random Convex MDT_t1,72,ami,0.741980054675703
Random Convex MDT_t1,72,ari,0.47986730813400524
Random Convex MDT_t1,73,chs,6.041657489919494
Random Convex MDT_t1,73,ami,0.753966311769681
Random Convex MDT_t1,73,ari,0.5299367410918971
Random Convex MDT_t1,74,chs,5.949912204657491
Random Convex MDT_t1,74,ami,0.7349815250522118
Random Convex MDT_t1,74,ari,0.5041900718152915
Random Convex MDT_t1,75,chs,5.925027951357358
Random Convex MDT_t1,75,ami,0.7349322680605306
Random Convex MDT_t1,75,ari,0.5113048260872446
Random Convex MDT_t1,76,chs,5.946390133815609
Random Convex MDT_t1,76,ami,0.73291977558814
Random Convex MDT_t1,76,ari,0.5218499922888428
Random Convex MDT_t1,77,chs,5.9480886592991205
Random Convex MDT_t1,77,ami,0.7623919234382147
Random Convex MDT_t1,77,ari,0.5904822649799795
Random Convex MDT_t1,78,chs,6.005184478399867
Random Convex MDT_t1,78,ami,0.7345253059392522
Random Convex MDT_t1,78,ari,0.494167766462309
Random Convex MDT_t1,79,chs,6.051523871548644
Random Convex MDT_t1,79,ami,0.7524282285979539
Random Convex MDT_t1,79,ari,0.4893970138784508
Random Convex MDT_t1,80,chs,5.976503809745402
Random Convex MDT_t1,80,ami,0.7470798846270585
Random Convex MDT_t1,80,ari,0.5280709942210814
Random Convex MDT_t1,81,chs,6.0490521172927085
Random Convex MDT_t1,81,ami,0.7564214515317929
Random Convex MDT_t1,81,ari,0.5234403617787902
Random Convex MDT_t1,82,chs,6.006334431655443
Random Convex MDT_t1,82,ami,0.7316166411622176
Random Convex MDT_t1,82,ari,0.4703018168519058
Random Convex MDT_t1,83,chs,5.902721341462279
Random Convex MDT_t1,83,ami,0.739981179400738
Random Convex MDT_t1,83,ari,0.5532691526203928
Random Convex MDT_t1,84,chs,6.0202293714324515
Random Convex MDT_t1,84,ami,0.7487021674245897
Random Convex MDT_t1,84,ari,0.5167621335609979
Random Convex MDT_t1,85,chs,6.074625062375899
Random Convex MDT_t1,85,ami,0.7451007038850311
Random Convex MDT_t1,85,ari,0.4979925160086896
Random Convex MDT_t1,86,chs,5.701044278808977
Random Convex MDT_t1,86,ami,0.7460171541685683
Random Convex MDT_t1,86,ari,0.5402152152152152
Random Convex MDT_t1,87,chs,6.013611993313992
Random Convex MDT_t1,87,ami,0.7610210205295462
Random Convex MDT_t1,87,ari,0.525897250530538
Random Convex MDT_t1,88,chs,5.878802106595549
Random Convex MDT_t1,88,ami,0.73797616827672
Random Convex MDT_t1,88,ari,0.5251074078553661
Random Convex MDT_t1,89,chs,5.998594179283907
Random Convex MDT_t1,89,ami,0.7573134957555722
Random Convex MDT_t1,89,ari,0.5657396491494945
Random Convex MDT_t1,90,chs,6.028257789930409
Random Convex MDT_t1,90,ami,0.7545744283702631
Random Convex MDT_t1,90,ari,0.5058802428963078
Random Convex MDT_t1,91,chs,5.983171224606179
Random Convex MDT_t1,91,ami,0.7508388260356326
Random Convex MDT_t1,91,ari,0.5551104292494692
Random Convex MDT_t1,92,chs,5.967382917990216
Random Convex MDT_t1,92,ami,0.7553616676408347
Random Convex MDT_t1,92,ari,0.5475926681827901
Random Convex MDT_t1,93,chs,5.846377507980213
Random Convex MDT_t1,93,ami,0.7513669240284495
Random Convex MDT_t1,93,ari,0.5647533793661861
Random Convex MDT_t1,94,chs,5.998418256302507
Random Convex MDT_t1,94,ami,0.7640727770375695
Random Convex MDT_t1,94,ari,0.5476860058860988
Random Convex MDT_t1,95,chs,5.96516161327761
Random Convex MDT_t1,95,ami,0.7380449777796645
Random Convex MDT_t1,95,ari,0.5321012111897138
Random Convex MDT_t1,96,chs,6.026814110416391
Random Convex MDT_t1,96,ami,0.757616155125014
Random Convex MDT_t1,96,ari,0.5342612637679586
Random Convex MDT_t1,97,chs,5.933604763092029
Random Convex MDT_t1,97,ami,0.7603247741757474
Random Convex MDT_t1,97,ari,0.5682052618434911
Random Convex MDT_t1,98,chs,5.960226446402382
Random Convex MDT_t1,98,ami,0.7423474638960297
Random Convex MDT_t1,98,ari,0.47133549153792564
Random Convex MDT_t1,99,chs,6.042289056837582
Random Convex MDT_t1,99,ami,0.7631837706667958
Random Convex MDT_t1,99,ari,0.5459032273468357
Random Convex MDT_t2,0,chs,6.039850216492535
Random Convex MDT_t2,0,ami,0.7660800424411672
Random Convex MDT_t2,0,ari,0.568716132610829
Random Convex MDT_t2,1,chs,6.060443312185904
Random Convex MDT_t2,1,ami,0.7756200823459459
Random Convex MDT_t2,1,ari,0.5521131126358862
Random Convex MDT_t2,2,chs,6.001450463391
Random Convex MDT_t2,2,ami,0.7439364484247929
Random Convex MDT_t2,2,ari,0.5195327406017755
Random Convex MDT_t2,3,chs,5.908214593377345
Random Convex MDT_t2,3,ami,0.7556000928066567
Random Convex MDT_t2,3,ari,0.5548603026775321
Random Convex MDT_t2,4,chs,6.048623395361229
Random Convex MDT_t2,4,ami,0.7590530240584777
Random Convex MDT_t2,4,ari,0.5263348572701091
Random Convex MDT_t2,5,chs,5.979964880191533
Random Convex MDT_t2,5,ami,0.7386685606440188
Random Convex MDT_t2,5,ari,0.4949003352831502
Random Convex MDT_t2,6,chs,5.962582764507979
Random Convex MDT_t2,6,ami,0.7632589742076834
Random Convex MDT_t2,6,ari,0.5475504422094618
Random Convex MDT_t2,7,chs,5.966205812558906
Random Convex MDT_t2,7,ami,0.7448167068511601
Random Convex MDT_t2,7,ari,0.5194958483439562
Random Convex MDT_t2,8,chs,5.920321828554345
Random Convex MDT_t2,8,ami,0.7531838295498213
Random Convex MDT_t2,8,ari,0.5193625380369256
Random Convex MDT_t2,9,chs,6.029931847994602
Random Convex MDT_t2,9,ami,0.7524056676031619
Random Convex MDT_t2,9,ari,0.5171992759585322
Random Convex MDT_t2,10,chs,5.96138133733796
Random Convex MDT_t2,10,ami,0.7361002237194079
Random Convex MDT_t2,10,ari,0.5408406253458574
Random Convex MDT_t2,11,chs,6.006620051172272
Random Convex MDT_t2,11,ami,0.74395865364168
Random Convex MDT_t2,11,ari,0.5390576232919708
Random Convex MDT_t2,12,chs,6.032572571768899
Random Convex MDT_t2,12,ami,0.7494423401430447
Random Convex MDT_t2,12,ari,0.5176770603917932
Random Convex MDT_t2,13,chs,6.032411278737488
Random Convex MDT_t2,13,ami,0.7736242122020015
Random Convex MDT_t2,13,ari,0.563866845595979
Random Convex MDT_t2,14,chs,6.037183856117091
Random Convex MDT_t2,14,ami,0.7467268368519913
Random Convex MDT_t2,14,ari,0.5306203406059777
Random Convex MDT_t2,15,chs,5.989034513748886
Random Convex MDT_t2,15,ami,0.7629114194809005
Random Convex MDT_t2,15,ari,0.541665180535245
Random Convex MDT_t2,16,chs,5.918823670291128
Random Convex MDT_t2,16,ami,0.7353647349555603
Random Convex MDT_t2,16,ari,0.5495095657181938
Random Convex MDT_t2,17,chs,5.964733578288303
Random Convex MDT_t2,17,ami,0.7507821962593114
Random Convex MDT_t2,17,ari,0.5474356786278107
Random Convex MDT_t2,18,chs,5.982454066864905
Random Convex MDT_t2,18,ami,0.7527201431177436
Random Convex MDT_t2,18,ari,0.5516203446701948
Random Convex MDT_t2,19,chs,5.993748050044934
Random Convex MDT_t2,19,ami,0.7510775505664857
Random Convex MDT_t2,19,ari,0.5326618495000365
Random Convex MDT_t2,20,chs,6.062771884033431
Random Convex MDT_t2,20,ami,0.7524067227816169
Random Convex MDT_t2,20,ari,0.516931059554498
Random Convex MDT_t2,21,chs,6.022724811818107
Random Convex MDT_t2,21,ami,0.7554216249144643
Random Convex MDT_t2,21,ari,0.530775431242947
Random Convex MDT_t2,22,chs,6.07386403616949
Random Convex MDT_t2,22,ami,0.7745432261592831
Random Convex MDT_t2,22,ari,0.5497469808398319
Random Convex MDT_t2,23,chs,5.952560727196529
Random Convex MDT_t2,23,ami,0.7553903256567843
Random Convex MDT_t2,23,ari,0.5613551331127403
Random Convex MDT_t2,24,chs,6.034192506978981
Random Convex MDT_t2,24,ami,0.7496273017552352
Random Convex MDT_t2,24,ari,0.5078967510789024
Random Convex MDT_t2,25,chs,6.02426942499539
Random Convex MDT_t2,25,ami,0.7482126486928663
Random Convex MDT_t2,25,ari,0.505992493596241
Random Convex MDT_t2,26,chs,5.99639915243399
Random Convex MDT_t2,26,ami,0.7435553753449394
Random Convex MDT_t2,26,ari,0.5297053980249743
Random Convex MDT_t2,27,chs,6.0104664878174106
Random Convex MDT_t2,27,ami,0.7647570125776472
Random Convex MDT_t2,27,ari,0.5595763025003079
Random Convex MDT_t2,28,chs,5.978605791279116
Random Convex MDT_t2,28,ami,0.7509437660656706
Random Convex MDT_t2,28,ari,0.5416580290683973
Random Convex MDT_t2,29,chs,5.895005944575759
Random Convex MDT_t2,29,ami,0.7385925142456499
Random Convex MDT_t2,29,ari,0.5573419352948931
Random Convex MDT_t2,30,chs,5.969039224782337
Random Convex MDT_t2,30,ami,0.7344687004339285
Random Convex MDT_t2,30,ari,0.4950368628007345
Random Convex MDT_t2,31,chs,5.895531430722699
Random Convex MDT_t2,31,ami,0.7266278772583796
Random Convex MDT_t2,31,ari,0.5116367584614365
Random Convex MDT_t2,32,chs,5.911055442640633
Random Convex MDT_t2,32,ami,0.7306507606459433
Random Convex MDT_t2,32,ari,0.5059253549493995
Random Convex MDT_t2,33,chs,5.9821927067750735
Random Convex MDT_t2,33,ami,0.7392385753670505
Random Convex MDT_t2,33,ari,0.4980950912091987
Random Convex MDT_t2,34,chs,5.94025753052433
Random Convex MDT_t2,34,ami,0.759684435358003
Random Convex MDT_t2,34,ari,0.5708253876809877
Random Convex MDT_t2,35,chs,5.872225450048807
Random Convex MDT_t2,35,ami,0.7509226845994058
Random Convex MDT_t2,35,ari,0.5470591870062232
Random Convex MDT_t2,36,chs,5.996128922388224
Random Convex MDT_t2,36,ami,0.7386005507901967
Random Convex MDT_t2,36,ari,0.514217981390387
Random Convex MDT_t2,37,chs,6.030180658564367
Random Convex MDT_t2,37,ami,0.7534845000948145
Random Convex MDT_t2,37,ari,0.5043536172863701
Random Convex MDT_t2,38,chs,5.954890636795516
Random Convex MDT_t2,38,ami,0.7338877999540652
Random Convex MDT_t2,38,ari,0.4852889269866882
Random Convex MDT_t2,39,chs,6.061756907293904
Random Convex MDT_t2,39,ami,0.7643918737889981
Random Convex MDT_t2,39,ari,0.5428539749417896
Random Convex MDT_t2,40,chs,5.95850030199341
Random Convex MDT_t2,40,ami,0.739146132449215
Random Convex MDT_t2,40,ari,0.5307006082840852
Random Convex MDT_t2,41,chs,5.995708396720918
Random Convex MDT_t2,41,ami,0.7546568256553581
Random Convex MDT_t2,41,ari,0.5267237588164401
Random Convex MDT_t2,42,chs,5.897237843739312
Random Convex MDT_t2,42,ami,0.7298471983226764
Random Convex MDT_t2,42,ari,0.496016628593217
Random Convex MDT_t2,43,chs,5.969155589099979
Random Convex MDT_t2,43,ami,0.7433043422990137
Random Convex MDT_t2,43,ari,0.548265870354671
Random Convex MDT_t2,44,chs,5.962820873808663
Random Convex MDT_t2,44,ami,0.7676937199822352
Random Convex MDT_t2,44,ari,0.5639652204616675
Random Convex MDT_t2,45,chs,5.9697386328210875
Random Convex MDT_t2,45,ami,0.7653700892231962
Random Convex MDT_t2,45,ari,0.5729141340191518
Random Convex MDT_t2,46,chs,5.972670209069934
Random Convex MDT_t2,46,ami,0.7796891793062269
Random Convex MDT_t2,46,ari,0.5923109606102216
Random Convex MDT_t2,47,chs,6.0430486918306165
Random Convex MDT_t2,47,ami,0.7321408078954
Random Convex MDT_t2,47,ari,0.4899587111610526
Random Convex MDT_t2,48,chs,6.0336350522710145
Random Convex MDT_t2,48,ami,0.7507790480237803
Random Convex MDT_t2,48,ari,0.5277749060668049
Random Convex MDT_t2,49,chs,5.940064287149003
Random Convex MDT_t2,49,ami,0.7437486129387291
Random Convex MDT_t2,49,ari,0.5217333818133739
Random Convex MDT_t2,50,chs,6.005129629742852
Random Convex MDT_t2,50,ami,0.7471952590027428
Random Convex MDT_t2,50,ari,0.5398163323707693
Random Convex MDT_t2,51,chs,5.983345806767592
Random Convex MDT_t2,51,ami,0.7576484883960524
Random Convex MDT_t2,51,ari,0.5292224411753882
Random Convex MDT_t2,52,chs,6.0392421229997595
Random Convex MDT_t2,52,ami,0.7646483766478148
Random Convex MDT_t2,52,ari,0.5531304885075424
Random Convex MDT_t2,53,chs,6.028559713829733
Random Convex MDT_t2,53,ami,0.7521296716395584
Random Convex MDT_t2,53,ari,0.5003759764611595
Random Convex MDT_t2,54,chs,5.951016759851379
Random Convex MDT_t2,54,ami,0.7557042863384684
Random Convex MDT_t2,54,ari,0.5589197932365856
Random Convex MDT_t2,55,chs,5.995979988078652
Random Convex MDT_t2,55,ami,0.7706665588392676
Random Convex MDT_t2,55,ari,0.5587338388850572
Random Convex MDT_t2,56,chs,5.957785924343468
Random Convex MDT_t2,56,ami,0.7675943495933587
Random Convex MDT_t2,56,ari,0.5934829565013447
Random Convex MDT_t2,57,chs,5.947283346633691
Random Convex MDT_t2,57,ami,0.7661523921312553
Random Convex MDT_t2,57,ari,0.5750875636929704
Random Convex MDT_t2,58,chs,6.0155132838276035
Random Convex MDT_t2,58,ami,0.742163994905985
Random Convex MDT_t2,58,ari,0.5041113937852081
Random Convex MDT_t2,59,chs,5.99056248238635
Random Convex MDT_t2,59,ami,0.7184554371507342
Random Convex MDT_t2,59,ari,0.4689183549586463
Random Convex MDT_t2,60,chs,6.013305020730678
Random Convex MDT_t2,60,ami,0.7470392959234804
Random Convex MDT_t2,60,ari,0.5168466497679317
Random Convex MDT_t2,61,chs,5.89387957978399
Random Convex MDT_t2,61,ami,0.7496798623801124
