method,repeat,metric,value
Random Convex MDT_t3,5,ari,0.5609932830259406
Random Convex MDT_t3,6,ami,0.6660068567369046
Random Convex MDT_t3,6,ari,0.5027783534903282
Random Convex MDT_t3,7,ami,0.6683126762526247
Random Convex MDT_t3,7,ari,0.5181734793707896
Random Convex MDT_t3,8,ami,0.6881171160029209
Random Convex MDT_t3,8,ari,0.5269399330540212
Random Convex MDT_t3,9,ami,0.673580642475568
Random Convex MDT_t3,9,ari,0.5217574870817482
Random Convex MDT_t3,10,ami,0.6422442211747426
Random Convex MDT_t3,10,ari,0.4827377971133706
Random Convex MDT_t3,11,ami,0.6648503465056713
Random Convex MDT_t3,11,ari,0.5143040961775008
Random Convex MDT_t3,12,ami,0.6666534168921352
Random Convex MDT_t3,12,ari,0.5316763442539233
Random Convex MDT_t3,13,ami,0.6571062154176484
Random Convex MDT_t3,13,ari,0.5023208515752499
Random Convex MDT_t3,14,ami,0.7074621254106002
Random Convex MDT_t3,14,ari,0.5718436070005257
Random Convex MDT_t3,15,ami,0.7201066661214387
Random Convex MDT_t3,15,ari,0.6237554591271232
Random Convex MDT_t3,16,ami,0.7012269197170994
Random Convex MDT_t3,16,ari,0.5647252064897038
Random Convex MDT_t3,17,ami,0.6776002073232256
Random Convex MDT_t3,17,ari,0.5425632532362664
Random Convex MDT_t3,18,ami,0.6859208914844283
Random Convex MDT_t3,18,ari,0.5485202019679758
Random Convex MDT_t3,19,ami,0.6631387276813799
Random Convex MDT_t3,19,ari,0.5019707474810654
Random Convex MDT_t3,20,ami,0.6673537946309216
Random Convex MDT_t3,20,ari,0.5178828619556103
Random Convex MDT_t3,21,ami,0.7102985758022319
Random Convex MDT_t3,21,ari,0.5764025038506725
Random Convex MDT_t3,22,ami,0.6604763671295723
Random Convex MDT_t3,22,ari,0.5039632137303718
Random Convex MDT_t3,23,ami,0.6534193692100881
Random Convex MDT_t3,23,ari,0.5052627208965513
Random Convex MDT_t3,24,ami,0.6673318591778491
Random Convex MDT_t3,24,ari,0.5192814722070607
Random Convex MDT_t3,25,ami,0.6971179718793172
Random Convex MDT_t3,25,ari,0.5576133771695321
Random Convex MDT_t3,26,ami,0.6790328724888006
Random Convex MDT_t3,26,ari,0.497241681638989
Random Convex MDT_t3,27,ami,0.6583982237136986
Random Convex MDT_t3,27,ari,0.5030326723705065
Random Convex MDT_t3,28,ami,0.6632745743760696
Random Convex MDT_t3,28,ari,0.5116929924355185
Random Convex MDT_t3,29,ami,0.6949699757785807
Random Convex MDT_t3,29,ari,0.5554342977816635
Random Convex MDT_t3,30,ami,0.6888998688264769
Random Convex MDT_t3,30,ari,0.5657675141639379
Random Convex MDT_t3,31,ami,0.6739730571820316
Random Convex MDT_t3,31,ari,0.5228929134678006
Random Convex MDT_t3,32,ami,0.6413956268079396
Random Convex MDT_t3,32,ari,0.4756392233070851
Random Convex MDT_t3,33,ami,0.6516687034589057
Random Convex MDT_t3,33,ari,0.49868152225116424
Random Convex MDT_t3,34,ami,0.6146695222907408
Random Convex MDT_t3,34,ari,0.42807770020394753
Random Convex MDT_t3,35,ami,0.7114079620375247
Random Convex MDT_t3,35,ari,0.5763652118253763
Random Convex MDT_t3,36,ami,0.6924300698559978
Random Convex MDT_t3,36,ari,0.5290170932265963
Random Convex MDT_t3,37,ami,0.6743962333034733
Random Convex MDT_t3,37,ari,0.5105508084517734
Random Convex MDT_t3,38,ami,0.7002175938136124
Random Convex MDT_t3,38,ari,0.5623683100747076
Random Convex MDT_t3,39,ami,0.6124091529789315
Random Convex MDT_t3,39,ari,0.42666822674307703
Random Convex MDT_t3,40,ami,0.698198432108067
Random Convex MDT_t3,40,ari,0.5494822928768343
Random Convex MDT_t3,41,ami,0.6734291820452313
Random Convex MDT_t3,41,ari,0.5210580022444294
Random Convex MDT_t3,42,ami,0.7111818391957936
Random Convex MDT_t3,42,ari,0.577305700256653
Random Convex MDT_t3,43,ami,0.6624603292222218
Random Convex MDT_t3,43,ari,0.4982164494927608
Random Convex MDT_t3,44,ami,0.7022698715801882
Random Convex MDT_t3,44,ari,0.5666659396022279
Random Convex MDT_t3,45,ami,0.6202869939873932
Random Convex MDT_t3,45,ari,0.4654771554986098
Random Convex MDT_t3,46,ami,0.7058678226860071
Random Convex MDT_t3,46,ari,0.5697552254843978
Random Convex MDT_t3,47,ami,0.6886345743433742
Random Convex MDT_t3,47,ari,0.5388058818294883
Random Convex MDT_t3,48,ami,0.713779485165569
Random Convex MDT_t3,48,ari,0.6066454504805029
Random Convex MDT_t3,49,ami,0.7049660970453412
Random Convex MDT_t3,49,ari,0.5699526793697273
Random Convex MDT_t3,50,ami,0.7031124866171096
Random Convex MDT_t3,50,ari,0.5624107244714448
Random Convex MDT_t3,51,ami,0.6735909915737834
Random Convex MDT_t3,51,ari,0.4584479831657634
Random Convex MDT_t3,52,ami,0.6701517865175057
Random Convex MDT_t3,52,ari,0.5215850403133738
Random Convex MDT_t3,53,ami,0.6891856523436859
Random Convex MDT_t3,53,ari,0.5532364327815743
Random Convex MDT_t3,54,ami,0.6974328611208166
Random Convex MDT_t3,54,ari,0.5580152604211319
Random Convex MDT_t3,55,ami,0.6594895926843017
Random Convex MDT_t3,55,ari,0.5066683883894835
Random Convex MDT_t3,56,ami,0.7021157057383214
Random Convex MDT_t3,56,ari,0.5668961120421253
Random Convex MDT_t3,57,ami,0.6694592857142266
Random Convex MDT_t3,57,ari,0.517047843877576
Random Convex MDT_t3,58,ami,0.6367546582214936
Random Convex MDT_t3,58,ari,0.45265353320647056
Random Convex MDT_t3,59,ami,0.6696521068271459
Random Convex MDT_t3,59,ari,0.5162625227993697
Random Convex MDT_t3,60,ami,0.6705671988332463
Random Convex MDT_t3,60,ari,0.5231531944172394
Random Convex MDT_t3,61,ami,0.6830114918080123
Random Convex MDT_t3,61,ari,0.5066860624520058
Random Convex MDT_t3,62,ami,0.6800402061476174
Random Convex MDT_t3,62,ari,0.5295546992805528
Random Convex MDT_t3,63,ami,0.6694556773532835
Random Convex MDT_t3,63,ari,0.5270337934876078
Random Convex MDT_t3,64,ami,0.6950315619847394
Random Convex MDT_t3,64,ari,0.5542776073090673
Random Convex MDT_t3,65,ami,0.6334554926710777
Random Convex MDT_t3,65,ari,0.4677114771160025
Random Convex MDT_t3,66,ami,0.6894312609015938
Random Convex MDT_t3,66,ari,0.5459150363503806
Random Convex MDT_t3,67,ami,0.6771184441250555
Random Convex MDT_t3,67,ari,0.5412310424500896
Random Convex MDT_t3,68,ami,0.7112223977205013
Random Convex MDT_t3,68,ari,0.5773164180534269
