method,repeat,metric,value
Random Convex MDT_t1,73,ari,0.7938925854308068
Random Convex MDT_t1,74,chs,5.363914265448933
Random Convex MDT_t1,74,ami,0.826271596773329
Random Convex MDT_t1,74,ari,0.7032305105543587
Random Convex MDT_t1,75,chs,5.467455402899769
Random Convex MDT_t1,75,ami,0.8603888006538875
Random Convex MDT_t1,75,ari,0.7721580823203683
Random Convex MDT_t1,76,chs,5.495179060911769
Random Convex MDT_t1,76,ami,0.8880539025404971
Random Convex MDT_t1,76,ari,0.8105809251369972
Random Convex MDT_t1,77,chs,5.4277775119230585
Random Convex MDT_t1,77,ami,0.8569150455658031
Random Convex MDT_t1,77,ari,0.7811481545600621
Random Convex MDT_t1,78,chs,5.4851406046314635
Random Convex MDT_t1,78,ami,0.8676685021561334
Random Convex MDT_t1,78,ari,0.8064427209095816
Random Convex MDT_t1,79,chs,5.451179430922802
Random Convex MDT_t1,79,ami,0.8521092185875183
Random Convex MDT_t1,79,ari,0.7764528195350456
Random Convex MDT_t1,80,chs,5.287151377833286
Random Convex MDT_t1,80,ami,0.7802993222817176
Random Convex MDT_t1,80,ari,0.6495580277111476
Random Convex MDT_t1,81,chs,5.463015799087657
Random Convex MDT_t1,81,ami,0.8540113985077109
Random Convex MDT_t1,81,ari,0.7855177117505082
Random Convex MDT_t1,82,chs,5.390948940048347
Random Convex MDT_t1,82,ami,0.8024630012436785
Random Convex MDT_t1,82,ari,0.6932249699462443
Random Convex MDT_t1,83,chs,5.333334474961371
Random Convex MDT_t1,83,ami,0.8058755972172484
Random Convex MDT_t1,83,ari,0.6842405409484971
Random Convex MDT_t1,84,chs,5.497194758810796
Random Convex MDT_t1,84,ami,0.8736626302984746
Random Convex MDT_t1,84,ari,0.7924171800705602
Random Convex MDT_t1,85,chs,5.376764673053064
Random Convex MDT_t1,85,ami,0.7889259524046635
Random Convex MDT_t1,85,ari,0.6747617317671343
Random Convex MDT_t1,86,chs,5.441532162999757
Random Convex MDT_t1,86,ami,0.8142691013455154
Random Convex MDT_t1,86,ari,0.7063202613235537
Random Convex MDT_t1,87,chs,5.419379933432494
Random Convex MDT_t1,87,ami,0.8212934484993022
Random Convex MDT_t1,87,ari,0.7419258506105438
Random Convex MDT_t1,88,chs,5.440486252416231
Random Convex MDT_t1,88,ami,0.8313901105445298
Random Convex MDT_t1,88,ari,0.7326049616277818
Random Convex MDT_t1,89,chs,5.420310599689021
Random Convex MDT_t1,89,ami,0.8051837290886941
Random Convex MDT_t1,89,ari,0.715481782632645
Random Convex MDT_t1,90,chs,5.461043795542505
Random Convex MDT_t1,90,ami,0.8569222039295071
Random Convex MDT_t1,90,ari,0.7852795399561431
Random Convex MDT_t1,91,chs,5.3554347306027665
Random Convex MDT_t1,91,ami,0.802458269747941
Random Convex MDT_t1,91,ari,0.679137792720225
Random Convex MDT_t1,92,chs,5.429108087004816
Random Convex MDT_t1,92,ami,0.8265809924408203
Random Convex MDT_t1,92,ari,0.7365301970661005
Random Convex MDT_t1,93,chs,5.407414144738255
Random Convex MDT_t1,93,ami,0.8295443451278046
Random Convex MDT_t1,93,ari,0.7436934570586581
Random Convex MDT_t1,94,chs,5.390969950609112
Random Convex MDT_t1,94,ami,0.7950543011005394
