method,repeat,metric,value
Random Convex MDT_t1,69,chs,3.615208603995818
Random Convex MDT_t1,69,ami,0.6227566018330605
Random Convex MDT_t1,69,ari,0.5692131950683836
Random Convex MDT_t1,70,chs,3.6019445551010656
Random Convex MDT_t1,70,ami,0.6333763516276123
Random Convex MDT_t1,70,ari,0.5779274672247631
Random Convex MDT_t1,71,chs,3.6173882968788185
Random Convex MDT_t1,71,ami,0.5858088010514807
Random Convex MDT_t1,71,ari,0.4740526196404412
Random Convex MDT_t1,72,chs,3.6168585562881455
Random Convex MDT_t1,72,ami,0.6485874121004613
Random Convex MDT_t1,72,ari,0.5899199464539164
Random Convex MDT_t1,73,chs,3.4951625533515713
Random Convex MDT_t1,73,ami,0.5748943939580631
Random Convex MDT_t1,73,ari,0.533871931984237
Random Convex MDT_t1,74,chs,3.555701290748889
Random Convex MDT_t1,74,ami,0.5074203646620231
Random Convex MDT_t1,74,ari,0.4016929481729693
Random Convex MDT_t1,75,chs,3.5357289662489024
Random Convex MDT_t1,75,ami,0.7148465411199924
Random Convex MDT_t1,75,ari,0.8049590364992394
Random Convex MDT_t1,76,chs,3.6147848593827536
Random Convex MDT_t1,76,ami,0.6191869011083753
Random Convex MDT_t1,76,ari,0.5260190416489142
Random Convex MDT_t1,77,chs,3.6160685312263596
Random Convex MDT_t1,77,ami,0.6410422022379312
Random Convex MDT_t1,77,ari,0.5865197711212603
Random Convex MDT_t1,78,chs,3.539946160635427
Random Convex MDT_t1,78,ami,0.5637709910003593
Random Convex MDT_t1,78,ari,0.498579770129695
Random Convex MDT_t1,79,chs,3.5653114096357896
Random Convex MDT_t1,79,ami,0.5923811202842427
Random Convex MDT_t1,79,ari,0.5388863595005873
Random Convex MDT_t1,80,chs,3.595989466756168
Random Convex MDT_t1,80,ami,0.6307976679268319
Random Convex MDT_t1,80,ari,0.5728854506257117
Random Convex MDT_t1,81,chs,3.58329700501065
Random Convex MDT_t1,81,ami,0.5166759491606985
Random Convex MDT_t1,81,ari,0.4296262946869627
Random Convex MDT_t1,82,chs,3.620611413527641
Random Convex MDT_t1,82,ami,0.6375260082915927
Random Convex MDT_t1,82,ari,0.5844652346094552
Random Convex MDT_t1,83,chs,3.634980067502555
Random Convex MDT_t1,83,ami,0.6033004087754648
Random Convex MDT_t1,83,ari,0.4826721180573183
Random Convex MDT_t1,84,chs,3.5941702315626287
Random Convex MDT_t1,84,ami,0.6073750433319219
Random Convex MDT_t1,84,ari,0.5088768007727884
