method,repeat,metric,value
Random Convex MDT_t2,20,ami,0.6016353126309899
Random Convex MDT_t2,20,ari,0.41663069749291837
Random Convex MDT_t2,21,ami,0.6264472711789212
Random Convex MDT_t2,21,ari,0.46980180750814876
Random Convex MDT_t2,22,ami,0.6283256261727707
Random Convex MDT_t2,22,ari,0.4701948214746683
Random Convex MDT_t2,23,ami,0.6241692472729676
Random Convex MDT_t2,23,ari,0.4654551515350902
Random Convex MDT_t2,24,ami,0.5546801286475367
Random Convex MDT_t2,24,ari,0.3908994421984149
Random Convex MDT_t2,25,ami,0.5734581066442167
Random Convex MDT_t2,25,ari,0.38283114256003814
Random Convex MDT_t2,26,ami,0.6296501452874236
Random Convex MDT_t2,26,ari,0.47058654343727196
Random Convex MDT_t2,27,ami,0.5897288846467806
Random Convex MDT_t2,27,ari,0.3980285544700571
Random Convex MDT_t2,28,ami,0.5886314699070301
Random Convex MDT_t2,28,ari,0.41135977323941425
Random Convex MDT_t2,29,ami,0.6258390055308424
Random Convex MDT_t2,29,ari,0.46739401617983806
Random Convex MDT_t2,30,ami,0.6293886046894434
Random Convex MDT_t2,30,ari,0.4718281072621712
Random Convex MDT_t2,31,ami,0.6100638000219056
Random Convex MDT_t2,31,ari,0.4234169078281916
Random Convex MDT_t2,32,ami,0.6279466259612869
Random Convex MDT_t2,32,ari,0.4719572450813634
Random Convex MDT_t2,33,ami,0.6029896861326125
Random Convex MDT_t2,33,ari,0.4388324212145408
Random Convex MDT_t2,34,ami,0.594936858005508
Random Convex MDT_t2,34,ari,0.424855845542901
Random Convex MDT_t2,35,ami,0.5948587229735491
Random Convex MDT_t2,35,ari,0.4261775538333983
Random Convex MDT_t2,36,ami,0.5875415907933453
Random Convex MDT_t2,36,ari,0.39430118114489743
Random Convex MDT_t2,37,ami,0.5755145010689215
Random Convex MDT_t2,37,ari,0.37032258373624855
Random Convex MDT_t2,38,ami,0.6276929531877665
Random Convex MDT_t2,38,ari,0.4702640474163375
Random Convex MDT_t2,39,ami,0.6050926456696981
Random Convex MDT_t2,39,ari,0.42012938170480235
Random Convex MDT_t2,40,ami,0.6210686242357911
Random Convex MDT_t2,40,ari,0.46182794684108375
Random Convex MDT_t2,41,ami,0.6289129671623296
Random Convex MDT_t2,41,ari,0.47036068321460006
Random Convex MDT_t2,42,ami,0.6050822787886725
Random Convex MDT_t2,42,ari,0.42082687269777547
Random Convex MDT_t2,43,ami,0.5777726140805194
Random Convex MDT_t2,43,ari,0.384180869486741
Random Convex MDT_t2,44,ami,0.626139414262867
Random Convex MDT_t2,44,ari,0.4680023769490263
Random Convex MDT_t2,45,ami,0.6173279118672101
Random Convex MDT_t2,45,ari,0.49154089430430414
Random Convex MDT_t2,46,ami,0.6017078848735976
Random Convex MDT_t2,46,ari,0.46266665560945797
Random Convex MDT_t2,47,ami,0.6297672927367045
Random Convex MDT_t2,47,ari,0.4781263927010602
Random Convex MDT_t2,48,ami,0.6075812275259701
Random Convex MDT_t2,48,ari,0.4181668763618652
Random Convex MDT_t2,49,ami,0.6039484941642598
Random Convex MDT_t2,49,ari,0.45621643665281914
Random Convex MDT_t2,50,ami,0.6287809946971491
Random Convex MDT_t2,50,ari,0.47063921465832537
Random Convex MDT_t2,51,ami,0.6267139425019601
Random Convex MDT_t2,51,ari,0.46913716846528936
Random Convex MDT_t2,52,ami,0.6257076721926387
Random Convex MDT_t2,52,ari,0.4680181428600338
Random Convex MDT_t2,53,ami,0.6149548746279674
Random Convex MDT_t2,53,ari,0.4269095284708002
Random Convex MDT_t2,54,ami,0.6101910740699216
Random Convex MDT_t2,54,ari,0.4214227971515942
Random Convex MDT_t2,55,ami,0.61544832065337
Random Convex MDT_t2,55,ari,0.45778491869489396
Random Convex MDT_t2,56,ami,0.5740981592185007
Random Convex MDT_t2,56,ari,0.3836777470761317
Random Convex MDT_t2,57,ami,0.6102871028236505
Random Convex MDT_t2,57,ari,0.45190212376726147
Random Convex MDT_t2,58,ami,0.6261526465497482
Random Convex MDT_t2,58,ari,0.46779801380087704
Random Convex MDT_t2,59,ami,0.6182007711237557
Random Convex MDT_t2,59,ari,0.4612608108432334
Random Convex MDT_t2,60,ami,0.5808592411456371
Random Convex MDT_t2,60,ari,0.38697582622897636
Random Convex MDT_t2,61,ami,0.6288301482528278
Random Convex MDT_t2,61,ari,0.4701047919917089
Random Convex MDT_t2,62,ami,0.6285033623820584
Random Convex MDT_t2,62,ari,0.4667137146331904
Random Convex MDT_t2,63,ami,0.6269543264837534
Random Convex MDT_t2,63,ari,0.4725913959583882
Random Convex MDT_t2,64,ami,0.5912204920759438
Random Convex MDT_t2,64,ari,0.39757522843739046
Random Convex MDT_t2,65,ami,0.6296146712669584
Random Convex MDT_t2,65,ari,0.47173035642188904
Random Convex MDT_t2,66,ami,0.6232696260716472
Random Convex MDT_t2,66,ari,0.4418752531770063
Random Convex MDT_t2,67,ami,0.5867259605721191
Random Convex MDT_t2,67,ari,0.4095009828258149
Random Convex MDT_t2,68,ami,0.5840025800003761
Random Convex MDT_t2,68,ari,0.3984156438242843
Random Convex MDT_t2,69,ami,0.6175739136547493
Random Convex MDT_t2,69,ari,0.46188942020842405
Random Convex MDT_t2,70,ami,0.5942006534777566
Random Convex MDT_t2,70,ari,0.40985262607873924
Random Convex MDT_t2,71,ami,0.6069069611312834
Random Convex MDT_t2,71,ari,0.46666222043950145
Random Convex MDT_t2,72,ami,0.6274089368879829
Random Convex MDT_t2,72,ari,0.4692646998763214
Random Convex MDT_t2,73,ami,0.5907490208706268
Random Convex MDT_t2,73,ari,0.393725789994069
Random Convex MDT_t2,74,ami,0.6289982294917864
Random Convex MDT_t2,74,ari,0.47027106646194045
Random Convex MDT_t2,75,ami,0.6297143551354039
Random Convex MDT_t2,75,ari,0.4793698718449531
Random Convex MDT_t2,76,ami,0.6273544903681422
Random Convex MDT_t2,76,ari,0.4707393670861481
Random Convex MDT_t2,77,ami,0.6348696705305279
Random Convex MDT_t2,77,ari,0.42108964976941665
Random Convex MDT_t2,78,ami,0.5888424128431561
Random Convex MDT_t2,78,ari,0.39129044362581533
Random Convex MDT_t2,79,ami,0.5749774670417409
Random Convex MDT_t2,79,ari,0.3823625703193229
Random Convex MDT_t2,80,ami,0.6037176661734435
Random Convex MDT_t2,80,ari,0.4179627728166752
Random Convex MDT_t2,81,ami,0.6063201650822354
Random Convex MDT_t2,81,ari,0.4217426817841159
Random Convex MDT_t2,82,ami,0.6291967381939266
Random Convex MDT_t2,82,ari,0.4721068053649432
Random Convex MDT_t2,83,ami,0.6146197390517222
Random Convex MDT_t2,83,ari,0.4601009574068961
Random Convex MDT_t2,84,ami,0.5801578025794457
Random Convex MDT_t2,84,ari,0.3919878649828475
Random Convex MDT_t2,85,ami,0.6272326266241958
Random Convex MDT_t2,85,ari,0.4702658453828428
Random Convex MDT_t2,86,ami,0.6195948544825732
Random Convex MDT_t2,86,ari,0.46068069929578714
Random Convex MDT_t2,87,ami,0.5948760369861018
Random Convex MDT_t2,87,ari,0.4215027089964333
Random Convex MDT_t2,88,ami,0.6036013163036461
Random Convex MDT_t2,88,ari,0.4642593561527539
Random Convex MDT_t2,89,ami,0.6239680125000056
Random Convex MDT_t2,89,ari,0.46760686960688475
Random Convex MDT_t2,90,ami,0.6266574711758829
Random Convex MDT_t2,90,ari,0.46882694314566214
Random Convex MDT_t2,91,ami,0.5673391605920466
Random Convex MDT_t2,91,ari,0.36615950831826005
Random Convex MDT_t2,92,ami,0.6141566522073353
Random Convex MDT_t2,92,ari,0.4266416086720295
Random Convex MDT_t2,93,ami,0.5932137051560405
Random Convex MDT_t2,93,ari,0.4089775509254283
Random Convex MDT_t2,94,ami,0.618722835979217
Random Convex MDT_t2,94,ari,0.397302645534134
Random Convex MDT_t2,95,ami,0.6220152967393585
Random Convex MDT_t2,95,ari,0.40216514205184484
Random Convex MDT_t2,96,ami,0.570211715810488
Random Convex MDT_t2,96,ari,0.3788103943268796
Random Convex MDT_t2,97,ami,0.6288986406083722
Random Convex MDT_t2,97,ari,0.4709988397941102
Random Convex MDT_t2,98,ami,0.6290968969139054
Random Convex MDT_t2,98,ari,0.4710285193453618
Random Convex MDT_t2,99,ami,0.5702695933552082
Random Convex MDT_t2,99,ari,0.36865272456468456
Random Convex MDT_t3,0,ami,0.6233570028978533
Random Convex MDT_t3,0,ari,0.467352584607121
Random Convex MDT_t3,1,ami,0.6275827865529875
Random Convex MDT_t3,1,ari,0.472530956789703
Random Convex MDT_t3,2,ami,0.6247034065246047
Random Convex MDT_t3,2,ari,0.46706805782557215
Random Convex MDT_t3,3,ami,0.6267372775364545
Random Convex MDT_t3,3,ari,0.4708759730056401
Random Convex MDT_t3,4,ami,0.6323803560609276
Random Convex MDT_t3,4,ari,0.4168083665551976
Random Convex MDT_t3,5,ami,0.6270175142058663
Random Convex MDT_t3,5,ari,0.4718370213338855
Random Convex MDT_t3,6,ami,0.6284790592999019
Random Convex MDT_t3,6,ari,0.4709841916113697
Random Convex MDT_t3,7,ami,0.610803537289329
Random Convex MDT_t3,7,ari,0.4339585862168534
Random Convex MDT_t3,8,ami,0.6178732858378813
Random Convex MDT_t3,8,ari,0.4337614997848436
Random Convex MDT_t3,9,ami,0.5952749955693383
Random Convex MDT_t3,9,ari,0.41473086079188126
Random Convex MDT_t3,10,ami,0.6076664365759723
Random Convex MDT_t3,10,ari,0.4240444839788496
Random Convex MDT_t3,11,ami,0.5734539215782378
Random Convex MDT_t3,11,ari,0.3771457548811699
Random Convex MDT_t3,12,ami,0.5898339568883775
Random Convex MDT_t3,12,ari,0.397429277534185
Random Convex MDT_t3,13,ami,0.5753747388237684
Random Convex MDT_t3,13,ari,0.378813849043856
Random Convex MDT_t3,14,ami,0.5753380445028454
Random Convex MDT_t3,14,ari,0.3277106361970712
Random Convex MDT_t3,15,ami,0.6325667801478713
Random Convex MDT_t3,15,ari,0.45464802065466914
Random Convex MDT_t3,16,ami,0.6188488911140548
Random Convex MDT_t3,16,ari,0.46378991127819186
Random Convex MDT_t3,17,ami,0.6289520434585916
Random Convex MDT_t3,17,ari,0.4722081613026866
Random Convex MDT_t3,18,ami,0.6245505889467802
Random Convex MDT_t3,18,ari,0.4452621520589895
Random Convex MDT_t3,19,ami,0.6281431570690692
Random Convex MDT_t3,19,ari,0.47102968105497495
Random Convex MDT_t3,20,ami,0.6160611252897132
Random Convex MDT_t3,20,ari,0.4314113406288065
Random Convex MDT_t3,21,ami,0.6290578270864589
