method,repeat,metric,value
Random Convex MDT_t1,94,ami,0.5839690833290168
Random Convex MDT_t1,94,ari,0.37960899832571726
Random Convex MDT_t1,95,chs,4.894604161730586
Random Convex MDT_t1,95,ami,0.533800022817261
Random Convex MDT_t1,95,ari,0.39710182134554217
Random Convex MDT_t1,96,chs,5.17657930088135
Random Convex MDT_t1,96,ami,0.5813803332372155
Random Convex MDT_t1,96,ari,0.4008708429382187
Random Convex MDT_t1,97,chs,5.050137896414114
Random Convex MDT_t1,97,ami,0.5668819558983325
Random Convex MDT_t1,97,ari,0.3958427660012348
Random Convex MDT_t1,98,chs,5.153020700771989
Random Convex MDT_t1,98,ami,0.5808237494009129
Random Convex MDT_t1,98,ari,0.4110522436833396
Random Convex MDT_t1,99,chs,5.163102292064256
Random Convex MDT_t1,99,ami,0.5773723935435965
Random Convex MDT_t1,99,ari,0.367335791342346
Random Convex MDT_t2,0,chs,5.201786393212225
Random Convex MDT_t2,0,ami,0.5884418327092932
Random Convex MDT_t2,0,ari,0.41594956003602856
Random Convex MDT_t2,1,chs,5.190278479572844
Random Convex MDT_t2,1,ami,0.5813474014957828
Random Convex MDT_t2,1,ari,0.37591135539409454
Random Convex MDT_t2,2,chs,5.146745746231272
Random Convex MDT_t2,2,ami,0.5726064909259413
Random Convex MDT_t2,2,ari,0.37240402967906666
Random Convex MDT_t2,3,chs,5.016640685637156
Random Convex MDT_t2,3,ami,0.525996354248895
Random Convex MDT_t2,3,ari,0.3806455235929186
Random Convex MDT_t2,4,chs,5.121713757235919
Random Convex MDT_t2,4,ami,0.5814761875751433
Random Convex MDT_t2,4,ari,0.4069276336207478
Random Convex MDT_t2,5,chs,5.107638220816692
Random Convex MDT_t2,5,ami,0.5833294664606071
Random Convex MDT_t2,5,ari,0.4241072055005964
Random Convex MDT_t2,6,chs,5.122443432385281
Random Convex MDT_t2,6,ami,0.5714804488455761
Random Convex MDT_t2,6,ari,0.40248219623400416
Random Convex MDT_t2,7,chs,5.184567304257488
Random Convex MDT_t2,7,ami,0.5778966304264819
Random Convex MDT_t2,7,ari,0.4055511870766599
Random Convex MDT_t2,8,chs,5.150958855500505
Random Convex MDT_t2,8,ami,0.5886161647434868
Random Convex MDT_t2,8,ari,0.43213296398891965
Random Convex MDT_t2,9,chs,5.073984597266818
Random Convex MDT_t2,9,ami,0.5674737143620345
Random Convex MDT_t2,9,ari,0.42259248239611225
Random Convex MDT_t2,10,chs,5.1461503338891506
Random Convex MDT_t2,10,ami,0.5942594991018657
Random Convex MDT_t2,10,ari,0.41213938303684455
Random Convex MDT_t2,11,chs,5.164523120737264
Random Convex MDT_t2,11,ami,0.5582237063707347
Random Convex MDT_t2,11,ari,0.4001283177817761
Random Convex MDT_t2,12,chs,5.067822771583361
Random Convex MDT_t2,12,ami,0.5439024030104279
Random Convex MDT_t2,12,ari,0.39409153441404643
Random Convex MDT_t2,13,chs,5.104767849092108
Random Convex MDT_t2,13,ami,0.5894359506695571
Random Convex MDT_t2,13,ari,0.42528976107786937
Random Convex MDT_t2,14,chs,5.184664270930608
Random Convex MDT_t2,14,ami,0.5878230535496833
Random Convex MDT_t2,14,ari,0.39177414180301573
Random Convex MDT_t2,15,chs,5.186490484340309
Random Convex MDT_t2,15,ami,0.5808237494009129
Random Convex MDT_t2,15,ari,0.4110522436833396
Random Convex MDT_t2,16,chs,5.168474464958952
Random Convex MDT_t2,16,ami,0.5814054746088025
Random Convex MDT_t2,16,ari,0.40799026566619345
Random Convex MDT_t2,17,chs,5.061165373263404
Random Convex MDT_t2,17,ami,0.5477371469955105
Random Convex MDT_t2,17,ari,0.3674576714388442
Random Convex MDT_t2,18,chs,5.173074225477518
Random Convex MDT_t2,18,ami,0.5922829723944785
Random Convex MDT_t2,18,ari,0.3938361843531948
Random Convex MDT_t2,19,chs,5.15088526718641
Random Convex MDT_t2,19,ami,0.5834713443858893
Random Convex MDT_t2,19,ari,0.41401880773851446
Random Convex MDT_t2,20,chs,5.174040518341393
Random Convex MDT_t2,20,ami,0.5758851978470291
Random Convex MDT_t2,20,ari,0.39970555262909085
Random Convex MDT_t2,21,chs,5.162976802978335
Random Convex MDT_t2,21,ami,0.5867451223261275
Random Convex MDT_t2,21,ari,0.42436672728041613
Random Convex MDT_t2,22,chs,5.009307402498667
Random Convex MDT_t2,22,ami,0.5383625549168657
Random Convex MDT_t2,22,ari,0.39813820264948085
Random Convex MDT_t2,23,chs,5.167406325952473
Random Convex MDT_t2,23,ami,0.593942652038422
Random Convex MDT_t2,23,ari,0.4230625544809265
Random Convex MDT_t2,24,chs,5.170102595432234
Random Convex MDT_t2,24,ami,0.574744641285722
Random Convex MDT_t2,24,ari,0.3637274921106367
Random Convex MDT_t2,25,chs,5.176579300881349
Random Convex MDT_t2,25,ami,0.5813803332372156
Random Convex MDT_t2,25,ari,0.4008708429382187
Random Convex MDT_t2,26,chs,5.1815905786186
Random Convex MDT_t2,26,ami,0.5893925755852951
Random Convex MDT_t2,26,ari,0.39455151725824933
Random Convex MDT_t2,27,chs,5.064578710308811
Random Convex MDT_t2,27,ami,0.5782472903866024
Random Convex MDT_t2,27,ari,0.37744819845383576
Random Convex MDT_t2,28,chs,5.176256060634912
Random Convex MDT_t2,28,ami,0.5852328857863223
Random Convex MDT_t2,28,ari,0.4198302501503139
Random Convex MDT_t2,29,chs,5.178773191177831
Random Convex MDT_t2,29,ami,0.5885571019961169
Random Convex MDT_t2,29,ari,0.40339796122326604
Random Convex MDT_t2,30,chs,5.137615576796816
Random Convex MDT_t2,30,ami,0.6147176816187343
Random Convex MDT_t2,30,ari,0.4403273988934882
Random Convex MDT_t2,31,chs,5.103766031404194
Random Convex MDT_t2,31,ami,0.6044469657387438
Random Convex MDT_t2,31,ari,0.42932845429287797
Random Convex MDT_t2,32,chs,5.15526526656485
Random Convex MDT_t2,32,ami,0.5833854839180515
Random Convex MDT_t2,32,ari,0.41228249465178707
Random Convex MDT_t2,33,chs,5.167406325952473
Random Convex MDT_t2,33,ami,0.593942652038422
Random Convex MDT_t2,33,ari,0.4230625544809265
Random Convex MDT_t2,34,chs,5.100507106015594
Random Convex MDT_t2,34,ami,0.57000043754611
Random Convex MDT_t2,34,ari,0.41490212586823827
Random Convex MDT_t2,35,chs,5.201786393212225
Random Convex MDT_t2,35,ami,0.5884418327092932
Random Convex MDT_t2,35,ari,0.41594956003602856
Random Convex MDT_t2,36,chs,5.157580930016077
Random Convex MDT_t2,36,ami,0.5884418327092933
Random Convex MDT_t2,36,ari,0.41594956003602856
Random Convex MDT_t2,37,chs,5.176579300881349
Random Convex MDT_t2,37,ami,0.5813803332372157
Random Convex MDT_t2,37,ari,0.4008708429382187
Random Convex MDT_t2,38,chs,5.156955965031087
Random Convex MDT_t2,38,ami,0.592774387120638
Random Convex MDT_t2,38,ari,0.4208321274513857
